-0.18	461
-0.21	462
-0.185	463
0.22	464
1.15	465
1.72	466
0.155	467
-0.7	468
-0.66	469
-0.405	470
-0.15	471
-0.16	472
-0.135	473
-0.145	474
-0.12	475
-0.125	476
-0.09	477
-0.09	478
-0.055	479
-0.04	480
-0.015	481
0	482
0.03	483
0.05	484
0.095	485
0.11	486
0.165	487
0.19	488
0.23	489
0.245	490
0.255	491
0.255	492
0.265	493
0.255	494
0.23	495
0.185	496
0.145	497
0.1	498
0.06	499
0.025	500
0.025	501
0.01	502
0.01	503
0.01	504
0.015	505
0.01	506
0.025	507
0.02	508
0.02	509
0.02	510
0.015	511
0	512
0	513
-0.01	514
-0.015	515
-0.02	516
-0.03	517
-0.035	518
-0.035	519
-0.045	520
-0.04	521
-0.045	522
-0.045	523
-0.055	524
-0.045	525
-0.055	526
-0.045	527
-0.06	528
-0.05	529
-0.06	530
-0.055	531
-0.08	532
-0.065	533
-0.09	534
-0.075	535
-0.09	536
-0.07	537
-0.075	538
-0.065	539
-0.08	540
-0.065	541
-0.03	542
0.025	543
0.04	544
0.065	545
0.18	546
0.145	547
0.055	548
0.015	549
-0.035	550
-0.06	551
-0.175	552
-0.17	553
-0.195	554
-0.175	555
-0.22	556
-0.115	557
0.355	558
1.24	559
1.595	560
-0.115	561
-0.815	562
-0.565	563
-0.3	564
-0.13	565
-0.16	566
-0.13	567
-0.135	568
-0.11	569
-0.12	570
-0.09	571
-0.085	572
-0.055	573
-0.04	574
-0.005	575
0	576
0.04	577
0.05	578
0.095	579
0.125	580
0.17	581
0.19	582
0.22	583
0.23	584
0.245	585
0.25	586
0.26	587
0.24	588
0.22	589
0.175	590
0.135	591
0.085	592
0.055	593
0.02	594
0.015	595
0.01	596
0.01	597
0	598
0	599
0	600
0.01	601
0.005	602
0.02	603
0.01	604
0	605
-0.01	606
-0.015	607
-0.02	608
-0.02	609
-0.025	610
-0.035	611
-0.03	612
-0.045	613
-0.05	614
-0.05	615
-0.055	616
-0.065	617
-0.065	618
-0.06	619
-0.065	620
-0.07	621
-0.06	622
-0.06	623
-0.055	624
-0.06	625
-0.065	626
-0.08	627
-0.065	628
-0.08	629
-0.065	630
-0.075	631
-0.07	632
-0.085	633
-0.07	634
-0.085	635
-0.075	636
-0.085	637
-0.06	638
-0.045	639
0.02	640
0.04	641
0.055	642
0.18	643
0.155	644
0.06	645
0.02	646
-0.025	647
-0.055	648
-0.18	649
-0.16	650
-0.17	651
-0.165	652
-0.195	653
-0.1	654
0.35	655
1.115	656
1.495	657
-0.04	658
-0.73	659
-0.62	660
-0.365	661
-0.13	662
-0.15	663
-0.135	664
-0.15	665
-0.12	666
-0.13	667
-0.105	668
-0.09	669
-0.055	670
-0.06	671
-0.035	672
-0.015	673
0.02	674
0.045	675
0.065	676
0.095	677
0.145	678
0.18	679
0.215	680
0.2	681
0.225	682
0.235	683
0.245	684
0.235	685
0.225	686
0.175	687
0.13	688
0.09	689
0.05	690
0.035	691
0.015	692
0.005	693
0	694
-0.005	695
0	696
0	697
0	698
0	699
-0.005	700
-0.005	701
-0.02	702
-0.02	703
-0.04	704
-0.05	705
-0.06	706
-0.06	707
-0.06	708
-0.07	709
-0.065	710
-0.075	711
-0.07	712
-0.065	713
-0.075	714
-0.075	715
-0.075	716
-0.09	717
-0.075	718
-0.085	719
-0.08	720
-0.09	721
-0.075	722
-0.09	723
-0.08	724
-0.09	725
-0.08	726
-0.1	727
-0.085	728
-0.1	729
-0.075	730
-0.085	731
-0.09	732
-0.075	733
-0.015	734
0.025	735
0.055	736
0.155	737
0.16	738
0.095	739
0.015	740
-0.035	741
-0.05	742
-0.175	743
-0.17	744
-0.19	745
-0.175	746
-0.2	747
-0.105	748
0.335	749
1.095	750
1.47	751
0.065	752
-0.66	753
-0.69	754
-0.44	755
-0.185	756
-0.16	757
-0.135	758
-0.135	759
-0.115	760
-0.115	761
-0.11	762
-0.095	763
-0.055	764
-0.05	765
-0.015	766
-0.005	767
0.045	768
0.05	769
0.095	770
0.12	771
0.165	772
0.185	773
0.21	774
0.225	775
0.245	776
0.24	777
0.24	778
0.235	779
0.21	780
0.165	781
0.125	782
0.07	783
0.045	784
0.01	785
0.02	786
0.005	787
0	788
0	789
0	790
0	791
0	792
-0.005	793
-0.01	794
-0.005	795
-0.025	796
-0.005	797
-0.04	798
-0.04	799
-0.045	800
-0.045	801
-0.04	802
-0.055	803
-0.065	804
-0.05	805
-0.065	806
-0.065	807
-0.065	808
-0.065	809
-0.07	810
-0.065	811
-0.07	812
-0.065	813
-0.07	814
-0.07	815
-0.085	816
-0.06	817
-0.09	818
-0.065	819
-0.085	820
-0.08	821
-0.085	822
-0.05	823
-0.09	824
-0.075	825
-0.055	826
0.005	827
0.055	828
0.06	829
0.16	830
0.155	831
0.08	832
0.015	833
-0.02	834
-0.045	835
-0.17	836
-0.17	837
-0.175	838
-0.16	839
-0.2	840
-0.105	841
0.36	842
1.16	843
1.55	844
0.07	845
-0.69	846
-0.66	847
-0.41	848
-0.155	849
-0.155	850
-0.135	851
-0.135	852
-0.105	853
-0.11	854
-0.085	855
-0.09	856
-0.065	857
-0.045	858
-0.005	859
0	860
0.04	861
0.065	862
0.1	863
0.12	864
0.175	865
0.19	866
0.23	867
0.255	868
0.27	869
0.265	870
0.275	871
0.245	872
0.215	873
0.175	874
0.14	875
0.095	876
0.04	877
0.025	878
0.015	879
0	880
0	881
0	882
0	883
0	884
0	885
0	886
0	887
-0.005	888
-0.01	889
-0.01	890
-0.015	891
-0.03	892
-0.035	893
-0.045	894
-0.045	895
-0.05	896
-0.045	897
-0.065	898
-0.07	899
-0.075	900
-0.07	901
-0.09	902
-0.085	903
-0.09	904
-0.07	905
-0.085	906
-0.085	907
-0.095	908
-0.085	909
-0.09	910
-0.085	911
-0.09	912
-0.09	913
-0.1	914
-0.09	915
-0.105	916
-0.09	917
-0.1	918
-0.085	919
-0.055	920
0	921
0.035	922
0.05	923
0.17	924
0.135	925
0.06	926
0.01	927
-0.035	928
-0.075	929
-0.19	930
-0.185	931
-0.205	932
-0.18	933
-0.225	934
-0.11	935
0.38	936
1.215	937
1.545	938
-0.025	939
-0.765	940
-0.62	941
-0.37	942
-0.155	943
-0.17	944
-0.145	945
-0.16	946
-0.13	947
-0.145	948
-0.125	949
-0.12	950
-0.08	951
-0.065	952
-0.035	953
-0.02	954
0.01	955
0.035	956
0.08	957
0.105	958
0.155	959
0.18	960
0.22	961
0.225	962
0.24	963
0.235	964
0.245	965
0.225	966
0.2	967
0.155	968
0.115	969
0.075	970
0.05	971
0.02	972
0	973
-0.01	974
-0.015	975
-0.01	976
-0.01	977
-0.005	978
0	979
0	980
0	981
0	982
0	983
-0.005	984
-0.01	985
-0.02	986
-0.025	987
-0.035	988
-0.045	989
-0.055	990
-0.055	991
-0.06	992
-0.06	993
-0.06	994
-0.055	995
-0.055	996
-0.055	997
-0.065	998
-0.06	999
-0.055	1000
